name, timestamp, angle1, angle2
ads_eval_kit, 16:12:42, 5.59375, 0.65625
ads_eval_kit, 16:12:42, 6.21875, 0.1875
ads_eval_kit, 16:12:42, 5.34375, 0.65625
ads_eval_kit, 16:12:42, 5.0625, 0.71875
ads_eval_kit, 16:12:42, 4.875, 0.96875
ads_eval_kit, 16:12:42, 5.90625, 0.75
ads_eval_kit, 16:12:42, 6.3125, 1.03125
ads_eval_kit, 16:12:42, 5.875, 0.875
ads_eval_kit, 16:12:42, 5.09375, 1.34375
ads_eval_kit, 16:12:42, 5.59375, 0.71875
ads_eval_kit, 16:12:42, 5.25, 1
ads_eval_kit, 16:12:42, 5.21875, 1.5
ads_eval_kit, 16:12:42, 6.34375, 1.65625
ads_eval_kit, 16:12:42, 5.9375, 1.875
ads_eval_kit, 16:12:42, 6.125, 2.6875
ads_eval_kit, 16:12:42, 5.65625, 2.5
ads_eval_kit, 16:12:42, 6.1875, 2.65625
ads_eval_kit, 16:12:42, 5.8125, 3.3125
ads_eval_kit, 16:12:42, 6.1875, 2.84375
ads_eval_kit, 16:12:42, 5.75, 3.34375
ads_eval_kit, 16:12:42, 6.46875, 3.6875
ads_eval_kit, 16:12:42, 6.78125, 3.8125
ads_eval_kit, 16:12:42, 6.5, 4.78125
ads_eval_kit, 16:12:42, 6.40625, 4.53125
ads_eval_kit, 16:12:42, 6.96875, 4.9375
ads_eval_kit, 16:12:42, 5.9375, 5.4375
ads_eval_kit, 16:12:42, 6.03125, 5.5625
ads_eval_kit, 16:12:42, 5.90625, 5
ads_eval_kit, 16:12:42, 5.78125, 5.28125
ads_eval_kit, 16:12:42, 5.34375, 6.09375
ads_eval_kit, 16:12:42, 5.6875, 5.5
ads_eval_kit, 16:12:42, 5.03125, 6.40625
ads_eval_kit, 16:12:42, 5.65625, 6.28125
ads_eval_kit, 16:12:42, 6.59375, 5.8125
ads_eval_kit, 16:12:42, 6.53125, 6.78125
ads_eval_kit, 16:12:42, 6.09375, 7.34375
ads_eval_kit, 16:12:43, 5.46875, 6.9375
ads_eval_kit, 16:12:43, 5.4375, 7
ads_eval_kit, 16:12:43, 5.9375, 7.34375
ads_eval_kit, 16:12:43, 6.34375, 7.84375
ads_eval_kit, 16:12:43, 4.59375, 8.15625
ads_eval_kit, 16:12:43, 5.3125, 6.90625
ads_eval_kit, 16:12:43, 5.75, 7.96875
ads_eval_kit, 16:12:43, 6.25, 8.6875
ads_eval_kit, 16:12:43, 5.28125, 8.59375
ads_eval_kit, 16:12:43, 5.8125, 7.9375
ads_eval_kit, 16:12:43, 5.71875, 8.5
ads_eval_kit, 16:12:43, 6.46875, 8.5625
